1575453247939,9.0002,1
1575453247950,10.0004,2
1575453247961,9.0006,3
1575453247971,9.0008,4
1575453247982,10.001,5
1575453247993,10.0012,6
1575453248003,9.0014,7
1575453248014,10.0016,8
1575453248025,10.0018,9
1575453248035,10.002,10
1575453248046,9.0022,11
1575453248056,9.0024,12
1575453248067,10.0026,13
1575453248077,10.0028,14
1575453248088,9.003,15
1575453248098,9.0032,16
1575453248109,10.0034,17
1575453248119,10.0036,18
1575453248130,9.0038,19
1575453248140,10.004,20
1575453248151,10.0042,21
1575453248162,10.0044,22
1575453248172,9.0046,23
1575453248183,9.0048,24
1575453248193,10.005,25
1575453248203,10.0052,26
1575453248214,9.0054,27
1575453248225,9.0056,28
1575453248235,10.0058,29
1575453248246,10.006,30
1575453248257,9.0062,31
1575453248267,10.0064,32
1575453248278,9.0066,33
1575453248288,10.0068,34
1575453248299,10.007,35
1575453248310,10.0072,36
1575453248320,9.0074,37
1575453248331,10.0076,38
1575453248341,10.0078,39
1575453248352,9.008,40
1575453248362,9.0082,41
1575453248373,10.0084,42
1575453248383,10.0086,43
1575453248394,10.0088,44
1575453248404,9.009,45
1575453248415,9.0092,46
1575453248425,9.0094,47
1575453248436,9.0096,48
1575453248447,9.0098,49
1575453248458,9.01,50
1575453248468,9.0102,51
1575453248479,10.0104,52
1575453248489,9.0106,53
1575453248500,9.0108,54
1575453248510,10.011,55
1575453248521,9.0112,56
1575453248531,9.0114,57
1575453248542,9.0116,58
1575453248552,10.0118,59
1575453248563,9.012,60
1575453248573,10.0122,61
1575453248584,9.0124,62
1575453248594,10.0126,63
1575453248605,9.0128,64
1575453248615,9.013,65
1575453248626,9.0132,66
1575453248636,9.0134,67
1575453248647,10.0136,68
1575453248657,9.0138,69
1575453248668,10.014,70
1575453248678,9.0142,71
1575453248689,10.0144,72
1575453248699,9.0146,73
1575453248710,9.0148,74
1575453248721,10.015,75
1575453248732,9.0152,76
1575453248742,10.0154,77
1575453248753,9.0156,78
1575453248763,9.0158,79
1575453248774,9.016,80
1575453248784,10.0162,81
1575453248795,9.0164,82
1575453248805,9.0166,83
1575453248816,10.0168,84
1575453248827,10.017,85
1575453248837,9.0172,86
1575453248848,10.0174,87
1575453248859,10.0176,88
1575453248872,10.0178,89
1575453248882,9.018,90
1575453248893,10.0182,91
1575453248904,10.0184,92
1575453248915,9.0186,93
1575453248925,10.0188,94
1575453248936,10.019,95
1575453248947,9.0192,96
1575453248957,10.0194,97
1575453248969,9.0196,98
1575453248980,10.0198,99
1575453248990,9.02,100
1575453249001,9.0202,101
1575453249012,9.0204,102
1575453249022,10.0206,103
1575453249033,10.0208,104
1575453249044,9.021,105
1575453249054,10.0212,106
1575453249065,10.0214,107
1575453249076,10.0216,108
1575453249086,9.0218,109
1575453249097,9.022,110
1575453249107,9.0222,111
1575453249118,10.0224,112
1575453249129,10.0226,113
1575453249139,9.0228,114
1575453249150,10.023,115
1575453249161,9.0232,116
1575453249171,10.0234,117
1575453249182,9.0236,118
1575453249193,9.0238,119
1575453249203,10.024,120
1575453249214,9.0242,121
1575453249224,9.0244,122
1575453249235,9.0246,123
1575453249245,10.0248,124
1575453249256,9.025,125
1575453249267,9.0252,126
1575453249277,10.0254,127
1575453249288,9.0256,128
1575453249298,9.0258,129
1575453249309,9.026,130
1575453249319,10.0262,131
1575453249330,10.0264,132
1575453249340,10.0266,133
1575453249351,10.0268,134
1575453249361,10.027,135
1575453249372,9.0272,136
1575453249383,10.0274,137
1575453249393,10.0276,138
1575453249404,9.0278,139
1575453249414,10.028,140
1575453249425,10.0282,141
1575453249435,10.0284,142
1575453249446,9.0286,143
1575453249456,9.0288,144
1575453249467,9.029,145
1575453249478,10.0292,146
1575453249488,10.0294,147
1575453249499,10.0296,148
1575453249509,10.0298,149
1575453249520,10.03,150
1575453249530,10.0302,151
1575453249541,10.0304,152
1575453249552,9.0306,153
1575453249563,10.0308,154
1575453249573,10.031,155
1575453249584,9.0312,156
1575453249595,9.0314,157
1575453249605,9.0316,158
1575453249617,10.0318,159
1575453249628,11.032,160
1575453249638,10.0322,161
1575453249649,11.0324,162
1575453249660,10.0326,163
1575453249670,10.0328,164
1575453249681,11.033,165
1575453249691,10.0332,166
1575453249702,10.0334,167
1575453249713,10.0336,168
1575453249723,10.0338,169
1575453249734,11.034,170
1575453249745,11.0342,171
1575453249755,11.0344,172
1575453249766,10.0346,173
1575453249776,10.0348,174
1575453249787,10.035,175
1575453249797,10.0352,176
1575453249808,11.0354,177
1575453249819,11.0356,178
1575453249829,10.0358,179
1575453249840,10.036,180
1575453249850,11.0362,181
1575453249861,10.0364,182
1575453249871,11.0366,183
1575453249882,10.0368,184
1575453249893,11.037,185
1575453249903,10.0372,186
1575453249914,11.0374,187
1575453249924,10.0376,188
1575453249935,11.0378,189
1575453249946,10.038,190
1575453249956,10.0382,191
1575453249967,10.0384,192
1575453249977,10.0386,193
1575453249988,10.0388,194
1575453249999,11.039,195
1575453250009,10.0392,196
1575453250020,10.0394,197
1575453250030,10.0396,198
1575453250041,11.0398,199
1575453250051,10.04,200
1575453250062,11.0402,201
1575453250072,11.0404,202
1575453250083,11.0406,203
1575453250094,10.0408,204
1575453250105,11.041,205
1575453250116,10.0412,206
1575453250127,11.0414,207
1575453250137,11.0416,208
1575453250148,11.0418,209
1575453250159,10.042,210
1575453250169,10.0422,211
1575453250180,11.0424,212
1575453250191,11.0426,213
1575453250201,11.0428,214
1575453250212,10.043,215
1575453250222,11.0432,216
1575453250233,10.0434,217
1575453250244,10.0436,218
1575453250254,11.0438,219
1575453250265,10.044,220
1575453250276,11.0442,221
1575453250286,11.0444,222
1575453250297,10.0446,223
1575453250308,10.0448,224
1575453250319,10.045,225
1575453250330,10.0452,226
1575453250340,11.0454,227
1575453250351,11.0456,228
1575453250362,11.0458,229
1575453250372,10.046,230
1575453250383,11.0462,231
1575453250393,10.0464,232
1575453250404,10.0466,233
1575453250414,11.0468,234
1575453250425,11.047,235
1575453250435,11.0472,236
1575453250446,11.0474,237
1575453250456,10.0476,238
1575453250467,11.0478,239
1575453250478,10.048,240
1575453250488,10.0482,241
1575453250498,10.0484,242
1575453250509,10.0486,243
1575453250519,11.0488,244
1575453250530,11.049,245
1575453250541,10.0492,246
1575453250552,11.0494,247
1575453250562,11.0496,248
1575453250573,11.0498,249
